ID,Level,Code,Name,enName,parent,children,officeName,Kana
1266,class20s,1340200,青ヶ島村,Aogashima Village,130031,,,あおがしまむら
1267,class20s,1342100,小笠原村,Ogasawara Village,130040,,,おがさわらむら
1268,class20s,1410000,横浜市,Yokohama City,140011,,,よこはまし
1269,class20s,1413000,川崎市,Kawasaki City,140011,,,かわさきし
1270,class20s,1415000,相模原市,Sagamihara City,140021,,,さがみはらし
1271,class20s,1420100,横須賀市,Yokosuka City,140013,,,よこすかし
1272,class20s,1420300,平塚市,Hiratsuka City,140012,,,ひらつかし
1273,class20s,1420400,鎌倉市,Kamakura City,140013,,,かまくらし
1274,class20s,1420500,藤沢市,Fujisawa City,140012,,,ふじさわし
1275,class20s,1420600,小田原市,Odawara City,140024,,,おだわらし
1276,class20s,1420700,茅ヶ崎市,Chigasaki City,140012,,,ちがさきし
1277,class20s,1420800,逗子市,Zushi City,140013,,,ずしし
1278,class20s,1421000,三浦市,Miura City,140013,,,みうらし
1279,class20s,1421100,秦野市,Hadano City,140022,,,はだのし
1280,class20s,1421200,厚木市,Atsugi City,140022,,,あつぎし
1281,class20s,1421300,大和市,Yamato City,140012,,,やまとし
1282,class20s,1421400,伊勢原市,Isehara City,140022,,,いせはらし
1283,class20s,1421500,海老名市,Ebina City,140012,,,えびなし
1284,class20s,1421600,座間市,Zama City,140012,,,ざまし
1285,class20s,1421700,南足柄市,Minamiashigara City,140023,,,みなみあしがらし
1286,class20s,1421800,綾瀬市,Ayase City,140012,,,あやせし
1287,class20s,1430100,葉山町,Hayama Town,140013,,,はやままち
1288,class20s,1432100,寒川町,Samukawa Town,140012,,,さむかわまち
1289,class20s,1434100,大磯町,Oiso Town,140012,,,おおいそまち
1290,class20s,1434200,二宮町,Ninomiya Town,140012,,,にのみやまち
1291,class20s,1436100,中井町,Nakai Town,140023,,,なかいまち
1292,class20s,1436200,大井町,Oi Town,140023,,,おおいまち
1293,class20s,1436300,松田町,Matsuda Town,140023,,,まつだまち
1294,class20s,1436400,山北町,Yamakita Town,140023,,,やまきたまち
1295,class20s,1436600,開成町,Kaisei Town,140023,,,かいせいまち
1296,class20s,1438200,箱根町,Hakone Town,140024,,,はこねまち
1297,class20s,1438300,真鶴町,Manazuru Town,140024,,,まなつるまち
1298,class20s,1438400,湯河原町,Yugawara Town,140024,,,ゆがわらまち
1299,class20s,1440100,愛川町,Aikawa Town,140022,,,あいかわまち
1300,class20s,1440200,清川村,Kiyokawa Village,140022,,,きよかわむら
1301,class20s,1510000,新潟市,Niigata City,150011,,,にいがたし
1302,class20s,1520200,長岡市,Nagaoka City,150021,,,ながおかし
1303,class20s,1520400,三条市,Sanjo City,150022,,,さんじょうし
1304,class20s,1520500,柏崎市,Kashiwazaki City,150024,,,かしわざきし
1305,class20s,1520600,新発田市,Shibata City,150013,,,しばたし
1306,class20s,1520800,小千谷市,Ojiya City,150021,,,おぢやし
1307,class20s,1520900,加茂市,Kamo City,150022,,,かもし
1308,class20s,1521000,十日町市,Tokamachi City,150026,,,とおかまちし
1309,class20s,1521100,見附市,Mitsuke City,150021,,,みつけし
1310,class20s,1521200,村上市,Murakami City,150012,,,むらかみし
1311,class20s,1521300,燕市,Tsubame City,150011,,,つばめし
1312,class20s,1521600,糸魚川市,Itoigawa City,150032,,,いといがわし
1313,class20s,1521700,妙高市,Myoko City,150033,,,みょうこうし
1314,class20s,1521800,五泉市,Gosen City,150014,,,ごせんし
1315,class20s,1522200,上越市,Joetsu City,150031,,,じょうえつし
1316,class20s,1522300,阿賀野市,Agano City,150011,,,あがのし
1317,class20s,1522400,佐渡市,Sado City,150040,,,さどし
1318,class20s,1522500,魚沼市,Uonuma City,150023,,,うおぬまし
1319,class20s,1522600,南魚沼市,Minamiuonuma City,150025,,,みなみうおぬまし
1320,class20s,1522700,胎内市,Tainai City,150013,,,たいないし
1321,class20s,1530700,聖籠町,Seiro Town,150013,,,せいろうまち
1322,class20s,1534200,弥彦村,Yahiko Village,150011,,,やひこむら
1323,class20s,1536100,田上町,Tagami Town,150022,,,たがみまち
1324,class20s,1538500,阿賀町,Aga Town,150014,,,あがまち
1325,class20s,1540500,出雲崎町,Izumozaki Town,150021,,,いずもざきまち
1326,class20s,1546100,湯沢町,Yuzawa Town,150025,,,ゆざわまち
1327,class20s,1548200,津南町,Tsunan Town,150026,,,つなんまち
1328,class20s,1550400,刈羽村,Kariwa Village,150024,,,かりわむら
1329,class20s,1558100,関川村,Sekikawa Village,150012,,,せきかわむら
1330,class20s,1558600,粟島浦村,Awashimaura Village,150012,,,あわしまうらむら
1331,class20s,1620100,富山市,Toyama City,160011,,,とやまし
1332,class20s,1620200,高岡市,Takaoka City,160021,,,たかおかし
1333,class20s,1620400,魚津市,Uozu City,160012,,,うおづし
1334,class20s,1620500,氷見市,Himi City,160021,,,ひみし
1335,class20s,1620600,滑川市,Namerikawa City,160012,,,なめりかわし
1336,class20s,1620700,黒部市,Kurobe City,160012,,,くろべし
1337,class20s,1620800,砺波市,Tonami City,160022,,,となみし
1338,class20s,1620900,小矢部市,Oyabe City,160021,,,おやべし
1339,class20s,1621000,南砺市,Nanto City,160022,,,なんとし
1340,class20s,1621100,射水市,Imizu City,160021,,,いみずし
1341,class20s,1632100,舟橋村,Funahashi Village,160011,,,ふなはしむら
1342,class20s,1632200,上市町,Kamiichi Town,160011,,,かみいちまち
1343,class20s,1632300,立山町,Tateyama Town,160011,,,たてやままち
1344,class20s,1634200,入善町,Nyuzen Town,160012,,,にゅうぜんまち
1345,class20s,1634300,朝日町,Asahi Town,160012,,,あさひまち
1346,class20s,1720100,金沢市,Kanazawa City,170011,,,かなざわし
1347,class20s,1720200,七尾市,Nanao City,170022,,,ななおし
1348,class20s,1720300,小松市,Komatsu City,170012,,,こまつし
1349,class20s,1720400,輪島市,Wajima City,170021,,,わじまし
1350,class20s,1720500,珠洲市,Suzu City,170021,,,すずし
1351,class20s,1720600,加賀市,Kaga City,170012,,,かがし
1352,class20s,1720700,羽咋市,Hakui City,170022,,,はくいし
1353,class20s,1720900,かほく市,Kahoku City,170011,,,かほくし
1354,class20s,1721000,白山市,Hakusan City,170012,,,はくさんし
1355,class20s,1721100,能美市,Nomi City,170012,,,のみし
1356,class20s,1721200,野々市市,Nonoichi City,170012,,,ののいちし
1357,class20s,1732400,川北町,Kawakita Town,170012,,,かわきたまち
1358,class20s,1736100,津幡町,Tsubata Town,170011,,,つばたまち
1359,class20s,1736500,内灘町,Uchinada Town,170011,,,うちなだまち
1360,class20s,1738400,志賀町,Shika Town,170022,,,しかまち
1361,class20s,1738600,宝達志水町,Hodatsushimizu Town,170022,,,ほうだつしみずちょう
1362,class20s,1740700,中能登町,Nakanoto Town,170022,,,なかのとまち
1363,class20s,1746100,穴水町,Anamizu Town,170021,,,あなみずまち
1364,class20s,1746300,能登町,Noto Town,170021,,,のとちょう
1365,class20s,1820100,福井市,Fukui City,180011,,,ふくいし
1366,class20s,1820200,敦賀市,Tsuruga City,180021,,,つるがし
1367,class20s,1820400,小浜市,Obama City,180022,,,おばまし
1368,class20s,1820500,大野市,Ono City,180013,,,おおのし
1369,class20s,1820600,勝山市,Katsuyama City,180013,,,かつやまし
1370,class20s,1820700,鯖江市,Sabae City,180012,,,さばえし
1371,class20s,1820800,あわら市,Awara City,180011,,,あわらし
1372,class20s,1820900,越前市,Echizen City,180012,,,えちぜんし
1373,class20s,1821000,坂井市,Sakai City,180011,,,さかいし
1374,class20s,1832200,永平寺町,Eiheiji Town,180011,,,えいへいじちょう
1375,class20s,1838200,池田町,Ikeda Town,180012,,,いけだちょう
1376,class20s,1840400,南越前町,Minamiechizen Town,180012,,,みなみえちぜんちょう
1377,class20s,1842300,越前町,Echizen Town,180011,,,えちぜんちょう
1378,class20s,1844200,美浜町,Mihama Town,180021,,,みはまちょう
1379,class20s,1848100,高浜町,Takahama Town,180022,,,たかはまちょう
1380,class20s,1848300,おおい町,Ohi Town,180022,,,おおいちょう
1381,class20s,1850100,若狭町,Wakasa Town,180021,,,わかさちょう
1382,class20s,1920100,甲府市,Kofu City,190011,,,こうふし
1383,class20s,1920200,富士吉田市,Fujiyoshida City,190022,,,ふじよしだし
1384,class20s,1920400,都留市,Tsuru City,190021,,,つるし
1385,class20s,1920500,山梨市,Yamanashi City,190012,,,やまなしし
1386,class20s,1920600,大月市,Otsuki City,190021,,,おおつきし
1387,class20s,1920700,韮崎市,Nirasaki City,190011,,,にらさきし
1388,class20s,1920800,南アルプス市,Minamialps City,190011,,,みなみあるぷすし
1389,class20s,1920900,北杜市,Hokuto City,190011,,,ほくとし
1390,class20s,1921000,甲斐市,Kai City,190011,,,かいし
1391,class20s,1921100,笛吹市,Fuefuki City,190012,,,ふえふきし
1392,class20s,1921200,上野原市,Uenohara City,190021,,,うえのはらし
1393,class20s,1921300,甲州市,Koshu City,190012,,,こうしゅうし
1394,class20s,1921400,中央市,Chuo City,190011,,,ちゅうおうし
1395,class20s,1934600,市川三郷町,Ichikawamisato Town,190013,,,いちかわみさとちょう
1396,class20s,1936400,早川町,Hayakawa Town,190013,,,はやかわちょう
1397,class20s,1936500,身延町,Minobu Town,190013,,,みのぶちょう
1398,class20s,1936600,南部町,Nambu Town,190013,,,なんぶちょう
1399,class20s,1936800,富士川町,Fujikawa Town,190013,,,ふじかわちょう
1400,class20s,1938400,昭和町,Showa Town,190011,,,しょうわちょう
1401,class20s,1942200,道志村,Doshi Village,190021,,,どうしむら
1402,class20s,1942300,西桂町,Nishikatsura Town,190022,,,にしかつらちょう
1403,class20s,1942400,忍野村,Oshino Village,190022,,,おしのむら
1404,class20s,1942500,山中湖村,Yamanakako Village,190022,,,やまなかこむら
1405,class20s,1942900,鳴沢村,Narusawa Village,190022,,,なるさわむら
1406,class20s,1943000,富士河口湖町,Fujikawaguchiko Town,190022,,,ふじかわぐちこまち
1407,class20s,1944200,小菅村,Kosuge Village,190021,,,こすげむら
1408,class20s,1944300,丹波山村,Tabayama Village,190021,,,たばやまむら
1409,class20s,2020100,長野市,Nagano City,200011,,,ながのし
1410,class20s,2020201,松本市松本,"Matsumoto, Matsumoto City",200023,,,まつもとしまつもと
1411,class20s,2020202,松本市乗鞍上高地,"Norikura Kamikochi, Matsumoto City",200024,,,まつもとしのりくらかみこうち
1412,class20s,2020300,上田市,Ueda City,200021,,,うえだし
1413,class20s,2020400,岡谷市,Okaya City,200025,,,おかやし
1414,class20s,2020500,飯田市,Iida City,200033,,,いいだし
1415,class20s,2020600,諏訪市,Suwa City,200025,,,すわし
1416,class20s,2020700,須坂市,Suzaka City,200011,,,すざかし
1417,class20s,2020800,小諸市,Komoro City,200022,,,こもろし
1418,class20s,2020900,伊那市,Ina City,200031,,,いなし
1419,class20s,2021000,駒ヶ根市,Komagane City,200031,,,こまがねし
1420,class20s,2021100,中野市,Nakano City,200012,,,なかのし
1421,class20s,2021200,大町市,Omachi City,200013,,,おおまちし
1422,class20s,2021300,飯山市,Iiyama City,200012,,,いいやまし
1423,class20s,2021400,茅野市,Chino City,200025,,,ちのし
1424,class20s,2021501,塩尻市塩尻,"Shiojiri, Shiojiri City",200023,,,しおじりししおじり
1425,class20s,2021502,塩尻市楢川,"Narakawa, Shiojiri City",200032,,,しおじりしならかわ
1426,class20s,2021700,佐久市,Saku City,200022,,,さくし
1427,class20s,2021800,千曲市,Chikuma City,200011,,,ちくまし
1428,class20s,2021900,東御市,Tomi City,200021,,,とうみし
1429,class20s,2022000,安曇野市,Azumino City,200023,,,あづみのし
1430,class20s,2030300,小海町,Koumi Town,200022,,,こうみまち
1431,class20s,2030400,川上村,Kawakami Village,200022,,,かわかみむら
1432,class20s,2030500,南牧村,Minamimaki Village,200022,,,みなみまきむら
1433,class20s,2030600,南相木村,Minamiaiki Village,200022,,,みなみあいきむら
1434,class20s,2030700,北相木村,Kitaaiki Village,200022,,,きたあいきむら
1435,class20s,2030900,佐久穂町,Sakuho Town,200022,,,さくほまち
1436,class20s,2032100,軽井沢町,Karuizawa Town,200022,,,かるいざわまち
1437,class20s,2032300,御代田町,Miyota Town,200022,,,みよたまち
1438,class20s,2032400,立科町,Tateshina Town,200022,,,たてしなまち
1439,class20s,2034900,青木村,Aoki Village,200021,,,あおきむら
1440,class20s,2035000,長和町,Nagawa Town,200021,,,ながわまち
1441,class20s,2036100,下諏訪町,Shimosuwa Town,200025,,,しもすわまち
1442,class20s,2036200,富士見町,Fujimi Town,200025,,,ふじみまち
1443,class20s,2036300,原村,Hara Village,200025,,,はらむら
1444,class20s,2038200,辰野町,Tatsuno Town,200031,,,たつのまち
1445,class20s,2038300,箕輪町,Minowa Town,200031,,,みのわまち
1446,class20s,2038400,飯島町,Iijima Town,200031,,,いいじままち
1447,class20s,2038500,南箕輪村,Minamiminowa Village,200031,,,みなみみのわむら
1448,class20s,2038600,中川村,Nakagawa Village,200031,,,なかがわむら
1449,class20s,2038800,宮田村,Miyada Village,200031,,,みやだむら
1450,class20s,2040200,松川町,Matsukawa Town,200033,,,まつかわまち
1451,class20s,2040300,高森町,Takamori Town,200033,,,たかもりまち
1452,class20s,2040400,阿南町,Anan Town,200033,,,あなんちょう
1453,class20s,2040700,阿智村,Achi Village,200033,,,あちむら
1454,class20s,2040900,平谷村,Hiraya Village,200033,,,ひらやむら
1455,class20s,2041000,根羽村,Neba Village,200033,,,ねばむら
1456,class20s,2041100,下條村,Shimojo Village,200033,,,しもじょうむら
1457,class20s,2041200,売木村,Urugi Village,200033,,,うるぎむら
1458,class20s,2041300,天龍村,Tenryu Village,200033,,,てんりゅうむら
1459,class20s,2041400,泰阜村,Yasuoka Village,200033,,,やすおかむら
1460,class20s,2041500,喬木村,Takagi Village,200033,,,たかぎむら
1461,class20s,2041600,豊丘村,Toyooka Village,200033,,,とよおかむら
1462,class20s,2041700,大鹿村,Oshika Village,200033,,,おおしかむら
1463,class20s,2042200,上松町,Agematsu Town,200032,,,あげまつまち
1464,class20s,2042300,南木曽町,Nagiso Town,200032,,,なぎそまち
1465,class20s,2042500,木祖村,Kiso Village,200032,,,きそむら
1466,class20s,2042900,王滝村,Otaki Village,200032,,,おうたきむら
1467,class20s,2043000,大桑村,Okuwa Village,200032,,,おおくわむら
1468,class20s,2043200,木曽町,Kiso Town,200032,,,きそまち
1469,class20s,2044600,麻績村,Omi Village,200023,,,おみむら
1470,class20s,2044800,生坂村,Ikusaka Village,200023,,,いくさかむら
1471,class20s,2045000,山形村,Yamagata Village,200023,,,やまがたむら
1472,class20s,2045100,朝日村,Asahi Village,200023,,,あさひむら
1473,class20s,2045200,筑北村,Chikuhoku Village,200023,,,ちくほくむら
1474,class20s,2048100,池田町,Ikeda Town,200013,,,いけだまち
1475,class20s,2048200,松川村,Matsukawa Village,200013,,,まつかわむら
1476,class20s,2048500,白馬村,Hakuba Village,200013,,,はくばむら
1477,class20s,2048600,小谷村,Otari Village,200013,,,おたりむら
1478,class20s,2052100,坂城町,Sakaki Town,200011,,,さかきまち
1479,class20s,2054100,小布施町,Obuse Town,200011,,,おぶせまち
1480,class20s,2054300,高山村,Takayama Village,200011,,,たかやまむら
1481,class20s,2056100,山ノ内町,Yamanouchi Town,200012,,,やまのうちまち
1482,class20s,2056200,木島平村,Kijimadaira Village,200012,,,きじまだいらむら
1483,class20s,2056300,野沢温泉村,Nozawaonsen Village,200012,,,のざわおんせんむら
1484,class20s,2058300,信濃町,Shinano Town,200011,,,しなのまち
1485,class20s,2058800,小川村,Ogawa Village,200011,,,おがわむら
1486,class20s,2059000,飯綱町,Iizuna Town,200011,,,いいづなまち
1487,class20s,2060200,栄村,Sakae Village,200012,,,さかえむら
1488,class20s,2120100,岐阜市,Gifu City,210011,,,ぎふし
1489,class20s,2120200,大垣市,Ogaki City,210011,,,おおがきし
1490,class20s,2120300,高山市,Takayama City,210021,,,たかやまし
1491,class20s,2120400,多治見市,Tajimi City,210012,,,たじみし
1492,class20s,2120500,関市,Seki City,210013,,,せきし
1493,class20s,2120600,中津川市,Nakatsugawa City,210012,,,なかつがわし
1494,class20s,2120700,美濃市,Mino City,210013,,,みのし
1495,class20s,2120800,瑞浪市,Mizunami City,210012,,,みずなみし
1496,class20s,2120900,羽島市,Hashima City,210011,,,はしまし
1497,class20s,2121000,恵那市,Ena City,210012,,,えなし
1498,class20s,2121100,美濃加茂市,Minokamo City,210013,,,みのかもし
1499,class20s,2121200,土岐市,Toki City,210012,,,ときし
1500,class20s,2121300,各務原市,Kakamigahara City,210011,,,かかみがはらし
1501,class20s,2121400,可児市,Kani City,210013,,,かにし
1502,class20s,2121500,山県市,Yamagata City,210011,,,やまがたし
1503,class20s,2121600,瑞穂市,Mizuho City,210011,,,みずほし
1504,class20s,2121700,飛騨市,Hida City,210021,,,ひだし
1505,class20s,2121800,本巣市,Motosu City,210011,,,もとすし
1506,class20s,2121900,郡上市,Gujo City,210013,,,ぐじょうし
1507,class20s,2122000,下呂市,Gero City,210022,,,げろし
1508,class20s,2122100,海津市,Kaizu City,210011,,,かいづし
1509,class20s,2130200,岐南町,Ginan Town,210011,,,ぎなんちょう
1510,class20s,2130300,笠松町,Kasamatsu Town,210011,,,かさまつちょう
1511,class20s,2134100,養老町,Yoro Town,210011,,,ようろうちょう
1512,class20s,2136100,垂井町,Tarui Town,210011,,,たるいちょう
1513,class20s,2136200,関ケ原町,Sekigahara Town,210011,,,せきがはらちょう
1514,class20s,2138100,神戸町,Godo Town,210011,,,ごうどちょう
1515,class20s,2138200,輪之内町,Wanouchi Town,210011,,,わのうちちょう
1516,class20s,2138300,安八町,Ampachi Town,210011,,,あんぱちちょう
1517,class20s,2140100,揖斐川町,Ibigawa Town,210011,,,いびがわちょう
1518,class20s,2140300,大野町,Ono Town,210011,,,おおのちょう
1519,class20s,2140400,池田町,Ikeda Town,210011,,,いけだちょう
1520,class20s,2142100,北方町,Kitagata Town,210011,,,きたがたちょう
1521,class20s,2150100,坂祝町,Sakahogi Town,210013,,,さかほぎちょう
1522,class20s,2150200,富加町,Tomika Town,210013,,,とみかちょう
1523,class20s,2150300,川辺町,Kawabe Town,210013,,,かわべちょう
1524,class20s,2150400,七宗町,Hichiso Town,210013,,,ひちそうちょう
1525,class20s,2150500,八百津町,Yaotsu Town,210013,,,やおつちょう
1526,class20s,2150600,白川町,Shirakawa Town,210013,,,しらかわちょう
1527,class20s,2150700,東白川村,Higashishirakawa Village,210013,,,ひがししらかわむら
1528,class20s,2152100,御嵩町,Mitake Town,210013,,,みたけちょう
1529,class20s,2160400,白川村,Shirakawa Village,210021,,,しらかわむら
1530,class20s,2210001,静岡市南部,Southern Shizuoka City,220011,,,しずおかしなんぶ
1531,class20s,2210002,静岡市北部,Northern Shizuoka City,220012,,,しずおかしほうぶ
1532,class20s,2213001,浜松市南部,Southern Hamamatsu City,220042,,,はままつしなんぶ
1533,class20s,2213002,浜松市北部,Northern Hamamatsu City,220041,,,はままつしほくぶ
1534,class20s,2220300,沼津市,Numazu City,220031,,,ぬまづし
1535,class20s,2220500,熱海市,Atami City,220021,,,あたみし
1536,class20s,2220600,三島市,Mishima City,220031,,,みしまし
1537,class20s,2220700,富士宮市,Fujinomiya City,220032,,,ふじのみやし
1538,class20s,2220800,伊東市,Ito City,220021,,,いとうし
1539,class20s,2220900,島田市,Shimada City,220011,,,しまだし
1540,class20s,2221000,富士市,Fuji City,220032,,,ふじし
1541,class20s,2221100,磐田市,Iwata City,220042,,,いわたし
1542,class20s,2221200,焼津市,Yaizu City,220011,,,やいづし
1543,class20s,2221300,掛川市,Kakegawa City,220042,,,かけがわし
1544,class20s,2221400,藤枝市,Fujieda City,220011,,,ふじえだし
1545,class20s,2221500,御殿場市,Gotemba City,220031,,,ごてんばし
1546,class20s,2221600,袋井市,Fukuroi City,220042,,,ふくろいし
1547,class20s,2221900,下田市,Shimoda City,220022,,,しもだし
1548,class20s,2222000,裾野市,Susono City,220031,,,すそのし
1549,class20s,2222100,湖西市,Kosai City,220042,,,こさいし
1550,class20s,2222200,伊豆市,Izu City,220021,,,いずし
1551,class20s,2222300,御前崎市,Omaezaki City,220042,,,おまえざきし
1552,class20s,2222400,菊川市,Kikugawa City,220042,,,きくがわし
1553,class20s,2222500,伊豆の国市,Izunokuni City,220021,,,いずのくにし
1554,class20s,2222600,牧之原市,Makinohara City,220011,,,まきのはらし
1555,class20s,2230100,東伊豆町,Higashiizu Town,220022,,,ひがしいずちょう
1556,class20s,2230200,河津町,Kawazu Town,220022,,,かわづちょう
1557,class20s,2230400,南伊豆町,Miamiizu Town,220022,,,みなみいずちょう
1558,class20s,2230500,松崎町,Matsuzaki Town,220022,,,まつざきちょう
1559,class20s,2230600,西伊豆町,Nishiizu Town,220022,,,にしいずちょう
1560,class20s,2232500,函南町,Kannami Town,220021,,,かんなみちょう
1561,class20s,2234100,清水町,Shimizu Town,220031,,,しみずちょう
1562,class20s,2234200,長泉町,Nagaizumi Town,220031,,,ながいずみちょう
1563,class20s,2234400,小山町,Oyama Town,220031,,,おやまちょう
1564,class20s,2242400,吉田町,Yoshida Town,220011,,,よしだちょう
1565,class20s,2242900,川根本町,Kawanehoncho Town,220012,,,かわねほんちょう
1566,class20s,2246100,森町,Mori Town,220042,,,もりまち
1567,class20s,2310000,名古屋市,Nagoya City,230011,,,なごやし
1568,class20s,2320100,豊橋市,Toyohashi City,230023,,,とよはしし
1569,class20s,2320200,岡崎市,Okazaki City,230014,,,おかざきし
1570,class20s,2320300,一宮市,Ichinomiya City,230012,,,いちのみやし
1571,class20s,2320400,瀬戸市,Seto City,230011,,,せとし
1572,class20s,2320500,半田市,Handa City,230013,,,はんだし
1573,class20s,2320600,春日井市,Kasugai City,230011,,,かすがいし
1574,class20s,2320700,豊川市,Toyokawa City,230023,,,とよかわし
1575,class20s,2320800,津島市,Tsushima City,230012,,,つしまし
1576,class20s,2320900,碧南市,Hekinan City,230014,,,へきなんし
1577,class20s,2321000,刈谷市,Kariya City,230014,,,かりやし
1578,class20s,2321101,豊田市西部,Western Toyota City,230015,,,とよたしせいぶ
1579,class20s,2321102,豊田市東部,Eastern Toyota City,230021,,,とよたしとうぶ
1580,class20s,2321200,安城市,Anjo City,230014,,,あんじょうし
1581,class20s,2321300,西尾市,Nishio City,230014,,,にしおし
1582,class20s,2321400,蒲郡市,Gamagori City,230023,,,がまごおりし
1583,class20s,2321500,犬山市,Inuyama City,230011,,,いぬやまし
1584,class20s,2321600,常滑市,Tokoname City,230013,,,とこなめし
1585,class20s,2321700,江南市,Konan City,230012,,,こうなんし
1586,class20s,2321900,小牧市,Komaki City,230011,,,こまきし
1587,class20s,2322000,稲沢市,Inazawa City,230012,,,いなざわし
1588,class20s,2322100,新城市,Shinshiro City,230022,,,しんしろし
1589,class20s,2322200,東海市,Tokai City,230013,,,とうかいし
1590,class20s,2322300,大府市,Obu City,230013,,,おおぶし
1591,class20s,2322400,知多市,Chita City,230013,,,ちたし
1592,class20s,2322500,知立市,Chiryu City,230014,,,ちりゅうし
1593,class20s,2322600,尾張旭市,Owariasahi City,230011,,,おわりあさひし
1594,class20s,2322700,高浜市,Takahama City,230014,,,たかはまし
1595,class20s,2322800,岩倉市,Iwakura City,230012,,,いわくらし
1596,class20s,2322900,豊明市,Toyoake City,230011,,,とよあけし
1597,class20s,2323000,日進市,Nisshin City,230011,,,にっしんし
1598,class20s,2323100,田原市,Tahara City,230023,,,たはらし
1599,class20s,2323200,愛西市,Aisai City,230012,,,あいさいし
1600,class20s,2323300,清須市,Kiyosu City,230012,,,きよすし
1601,class20s,2323400,北名古屋市,Kitanagoya City,230012,,,きたなごやし
1602,class20s,2323500,弥富市,Yatomi City,230012,,,やとみし
1603,class20s,2323600,みよし市,Miyoshi City,230015,,,みよしし
1604,class20s,2323700,あま市,Ama City,230012,,,あまし
1605,class20s,2323800,長久手市,Nagakute City,230011,,,ながくてし
1606,class20s,2330200,東郷町,Togo Town,230011,,,とうごうちょう
1607,class20s,2334200,豊山町,Toyoyama Town,230012,,,とよやまちょう
1608,class20s,2336100,大口町,Oguchi Town,230012,,,おおぐちちょう
1609,class20s,2336200,扶桑町,Fuso Town,230012,,,ふそうちょう
1610,class20s,2342400,大治町,Oharu Town,230012,,,おおはるちょう
1611,class20s,2342500,蟹江町,Kanie Town,230012,,,かにえちょう
1612,class20s,2342700,飛島村,Tobishima Village,230012,,,とびしまむら
1613,class20s,2344100,阿久比町,Agui Town,230013,,,あぐいちょう
1614,class20s,2344200,東浦町,Higashiura Town,230013,,,ひがしうらちょう
1615,class20s,2344500,南知多町,Minamichita Town,230013,,,みなみちたちょう
1616,class20s,2344600,美浜町,Mihama Town,230013,,,みはまちょう
1617,class20s,2344700,武豊町,Taketoyo Town,230013,,,たけとよちょう
1618,class20s,2350100,幸田町,Kota Town,230014,,,こうたちょう
1619,class20s,2356100,設楽町,Shitara Town,230022,,,したらちょう
1620,class20s,2356200,東栄町,Toei Town,230022,,,とうえいちょう
1621,class20s,2356300,豊根村,Toyone Village,230022,,,とよねむら
1622,class20s,2420100,津市,Tsu City,240011,,,つし
1623,class20s,2420200,四日市市,Yokkaichi City,240012,,,よっかいちし
1624,class20s,2420300,伊勢市,Ise City,240021,,,いせし
1625,class20s,2420400,松阪市,Matsusaka City,240011,,,まつさかし
1626,class20s,2420500,桑名市,Kuwana City,240012,,,くわなし
1627,class20s,2420700,鈴鹿市,Suzuka City,240012,,,すずかし
1628,class20s,2420800,名張市,Nabari City,240013,,,なばりし
1629,class20s,2420900,尾鷲市,Owase City,240022,,,おわせし
1630,class20s,2421000,亀山市,Kameyama City,240012,,,かめやまし
1631,class20s,2421100,鳥羽市,Toba City,240021,,,とばし
1632,class20s,2421200,熊野市,Kumano City,240022,,,くまのし
1633,class20s,2421400,いなべ市,Inabe City,240012,,,いなべし
1634,class20s,2421500,志摩市,Shima City,240021,,,しまし
1635,class20s,2421600,伊賀市,Iga City,240013,,,いがし
1636,class20s,2430300,木曽岬町,Kisosaki Town,240012,,,きそさきちょう
1637,class20s,2432400,東員町,Toin Town,240012,,,とういんちょう
1638,class20s,2434100,菰野町,Komono Town,240012,,,こものちょう
1639,class20s,2434300,朝日町,Asahi Town,240012,,,あさひちょう
1640,class20s,2434400,川越町,Kawagoe Town,240012,,,かわごえちょう
1641,class20s,2444100,多気町,Taki Town,240011,,,たきちょう
1642,class20s,2444200,明和町,Meiwa Town,240011,,,めいわちょう
1643,class20s,2444300,大台町,Odai Town,240022,,,おおだいちょう
1644,class20s,2446100,玉城町,Tamaki Town,240021,,,たまきちょう
1645,class20s,2447000,度会町,Watarai Town,240021,,,わたらいちょう
1646,class20s,2447100,大紀町,Taiki Town,240022,,,たいきちょう
1647,class20s,2447200,南伊勢町,Minamiise Town,240021,,,みなみいせちょう
1648,class20s,2454300,紀北町,Kihoku Town,240022,,,きほくちょう
1649,class20s,2456100,御浜町,Mihama Town,240022,,,みはまちょう
1650,class20s,2456200,紀宝町,Kiho Town,240022,,,きほうちょう
1651,class20s,2520101,大津市南部,Southern Otsu City,250011,,,おおつしなんぶ
1652,class20s,2520102,大津市北部,Northern Otsu City,250021,,,おおつしほくぶ
1653,class20s,2520200,彦根市,Hikone City,250023,,,ひこねし
1654,class20s,2520300,長浜市,Nagahama City,250022,,,ながはまし
1655,class20s,2520400,近江八幡市,Omihachiman City,250012,,,おうみはちまんし
1656,class20s,2520600,草津市,Kusatsu City,250011,,,くさつし
1657,class20s,2520700,守山市,Moriyama City,250011,,,もりやまし
1658,class20s,2520800,栗東市,Ritto City,250011,,,りっとうし
1659,class20s,2520900,甲賀市,Koka City,250013,,,こうかし
1660,class20s,2521000,野洲市,Yasu City,250011,,,やすし
1661,class20s,2521100,湖南市,Konan City,250013,,,こなんし
1662,class20s,2521200,高島市,Takashima City,250021,,,たかしまし
